2019-05-07 08:46:35.682 febs [main] INFO  c.zjucsc.PacketMasterWebApplication - Starting PacketMasterWebApplication on SC-201705181836 with PID 6968 (C:\Users\Administrator\IdeaProjects\packet-master-web\target\classes started by Administrator in C:\Users\Administrator\IdeaProjects\packet-master-web)
 {0=CPU服务, 240=建立通信, 4=读取值, 5=写入值, 40=程序调用服务, 41=关闭PLC, 26=请求下载, 27=下载块, 28=下载结束, 29=开始上传, 30=上传, 31=上传结束} 
2019-05-07 10:19:50.650 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : modbus 
 {1=读线圈, 2=读输入离散量, 3=读多个寄存器, 4=读输入寄存器, 5=写单个线圈, 6=写单个寄存器, 43=读设备识别码, 15=写多个线圈, 16=写多个寄存器, 20=读文件记录, 21=写文件记录, 22=屏蔽写寄存器, 23=读/写多个寄存器} 
2019-05-07 10:19:51.116 febs [main] INFO  c.z.a.config.auth.TokenAspect - ===============请求内容===============
2019-05-07 10:19:51.116 febs [main] INFO  c.z.a.config.auth.TokenAspect - request url:http://localhost
2019-05-07 10:19:51.116 febs [main] INFO  c.z.a.config.auth.TokenAspect - request method:
2019-05-07 10:19:51.116 febs [main] INFO  c.z.a.config.auth.TokenAspect - request class method:BaseResponse com.zjucsc.application.system.controller.UserOptController.login(UserForFront)
2019-05-07 10:19:51.116 febs [main] INFO  c.z.a.config.auth.TokenAspect - request args :[com.zjucsc.application.system.entity.User$UserForFront@1ea96ff2]
2019-05-07 10:19:51.288 febs [main] INFO  p6spy - 1557195591288|1|statement|connection 1|url jdbc:mysql://localhost:3306/packet_master_web?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=UTC|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = ?|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = NULL
2019-05-07 10:19:51.319 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-05-07 10:19:51.319 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'global_single_thread_executor'
2019-05-07 10:19:51.319 febs [Thread-4] INFO  c.b.d.d.DynamicRoutingDataSource - closing dynamicDatasource  ing....
2019-05-07 10:19:51.335 febs [Thread-4] INFO  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'dataSource': java.lang.NoSuchMethodException: com.p6spy.engine.spy.P6DataSource.close()
2019-05-07 10:19:53.611 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:20:08.618 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:20:23.631 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:20:38.645 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:20:53.654 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:21:08.660 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:21:23.667 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:21:38.670 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:21:53.681 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:22:08.687 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:22:23.687 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:22:38.700 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:22:53.708 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:23:08.722 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:23:15.695 febs [main] INFO  c.z.p.spring.ApplicationTest - Starting ApplicationTest on SC-201705181836 with PID 15264 (started by Administrator in C:\Users\Administrator\IdeaProjects\packet-master-web)
2019-05-07 10:23:15.711 febs [main] INFO  c.z.p.spring.ApplicationTest - No active profile set, falling back to default profiles: default
2019-05-07 10:23:20.683 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:23:21.036 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$b6f11adc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:23:21.059 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:23:21.071 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:23:21.211 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$4d62aa0b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:23:21.571 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-检测到并开启了p6spy
2019-05-07 10:23:21.618 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Starting...
2019-05-07 10:23:22.540 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Start completed.
2019-05-07 10:23:22.540 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 初始共加载 1 个数据源
2019-05-07 10:23:22.540 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-加载 primary 成功
2019-05-07 10:23:22.540 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 当前的默认数据源是单数据源，数据源名为 primary
2019-05-07 10:23:23.723 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:23:26.777 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-05-07 10:23:27.123 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService
2019-05-07 10:23:27.154 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'global_single_thread_executor'
2019-05-07 10:23:29.564 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-05-07 10:23:29.771 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2019-05-07 10:23:29.805 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-05-07 10:23:29.821 febs [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2019-05-07 10:23:30.243 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateGplotInfoUsingPOST_1
2019-05-07 10:23:30.748 febs [main] INFO  c.z.p.spring.ApplicationTest - Started ApplicationTest in 17.405 seconds (JVM running for 19.661)
2019-05-07 10:23:30.763 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : s7comm 
 {0=CPU服务, 240=建立通信, 4=读取值, 5=写入值, 40=程序调用服务, 41=关闭PLC, 26=请求下载, 27=下载块, 28=下载结束, 29=开始上传, 30=上传, 31=上传结束} 
2019-05-07 10:23:30.763 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : modbus 
 {1=读线圈, 2=读输入离散量, 3=读多个寄存器, 4=读输入寄存器, 5=写单个线圈, 6=写单个寄存器, 43=读设备识别码, 15=写多个线圈, 16=写多个寄存器, 20=读文件记录, 21=写文件记录, 22=屏蔽写寄存器, 23=读/写多个寄存器} 
2019-05-07 10:23:30.763 febs [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2019-05-07 10:23:30.779 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-05-07 10:23:30.779 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'global_single_thread_executor'
2019-05-07 10:23:30.795 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - closing dynamicDatasource  ing....
2019-05-07 10:23:30.795 febs [main] INFO  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'dataSource': java.lang.NoSuchMethodException: com.p6spy.engine.spy.P6DataSource.close()
2019-05-07 10:23:38.731 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:23:53.731 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:24:08.744 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:24:23.745 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:24:38.746 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:24:53.747 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:24:57.258 febs [main] INFO  c.z.p.spring.ApplicationTest - Starting ApplicationTest on SC-201705181836 with PID 6624 (started by Administrator in C:\Users\Administrator\IdeaProjects\packet-master-web)
2019-05-07 10:24:57.258 febs [main] INFO  c.z.p.spring.ApplicationTest - No active profile set, falling back to default profiles: default
2019-05-07 10:25:01.019 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:01.403 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$9e3ed51] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:01.419 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:01.435 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:01.544 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a0557c80] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:01.872 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-检测到并开启了p6spy
2019-05-07 10:25:01.903 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Starting...
2019-05-07 10:25:02.811 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Start completed.
2019-05-07 10:25:02.811 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 初始共加载 1 个数据源
2019-05-07 10:25:02.811 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-加载 primary 成功
2019-05-07 10:25:02.811 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 当前的默认数据源是单数据源，数据源名为 primary
2019-05-07 10:25:06.781 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-05-07 10:25:07.176 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService
2019-05-07 10:25:07.207 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'global_single_thread_executor'
2019-05-07 10:25:08.768 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:25:09.518 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-05-07 10:25:09.734 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2019-05-07 10:25:09.767 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-05-07 10:25:09.798 febs [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2019-05-07 10:25:10.220 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateGplotInfoUsingPOST_1
2019-05-07 10:25:10.694 febs [main] INFO  c.z.p.spring.ApplicationTest - Started ApplicationTest in 15.036 seconds (JVM running for 17.111)
2019-05-07 10:25:10.707 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : s7comm 
 {0=CPU服务, 240=建立通信, 4=读取值, 5=写入值, 40=程序调用服务, 41=关闭PLC, 26=请求下载, 27=下载块, 28=下载结束, 29=开始上传, 30=上传, 31=上传结束} 
2019-05-07 10:25:10.707 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : modbus 
 {1=读线圈, 2=读输入离散量, 3=读多个寄存器, 4=读输入寄存器, 5=写单个线圈, 6=写单个寄存器, 43=读设备识别码, 15=写多个线圈, 16=写多个寄存器, 20=读文件记录, 21=写文件记录, 22=屏蔽写寄存器, 23=读/写多个寄存器} 
2019-05-07 10:25:11.132 febs [main] INFO  c.z.a.config.auth.TokenAspect - ===============请求内容===============
2019-05-07 10:25:11.132 febs [main] INFO  c.z.a.config.auth.TokenAspect - request url:http://localhost
2019-05-07 10:25:11.132 febs [main] INFO  c.z.a.config.auth.TokenAspect - request method:
2019-05-07 10:25:11.132 febs [main] INFO  c.z.a.config.auth.TokenAspect - request class method:BaseResponse com.zjucsc.application.system.controller.UserOptController.login(UserForFront)
2019-05-07 10:25:11.132 febs [main] INFO  c.z.a.config.auth.TokenAspect - request args :[com.zjucsc.application.system.entity.User$UserForFront@1ea96ff2]
2019-05-07 10:25:11.319 febs [main] INFO  p6spy - 1557195911319|1|statement|connection 1|url jdbc:mysql://localhost:3306/packet_master_web?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=UTC|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = ?|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = NULL
2019-05-07 10:25:11.366 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-05-07 10:25:11.366 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'global_single_thread_executor'
2019-05-07 10:25:11.382 febs [Thread-4] INFO  c.b.d.d.DynamicRoutingDataSource - closing dynamicDatasource  ing....
2019-05-07 10:25:11.382 febs [Thread-4] INFO  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'dataSource': java.lang.NoSuchMethodException: com.p6spy.engine.spy.P6DataSource.close()
2019-05-07 10:25:23.768 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:25:32.754 febs [main] INFO  c.z.p.spring.ApplicationTest - Starting ApplicationTest on SC-201705181836 with PID 12980 (started by Administrator in C:\Users\Administrator\IdeaProjects\packet-master-web)
2019-05-07 10:25:32.754 febs [main] INFO  c.z.p.spring.ApplicationTest - No active profile set, falling back to default profiles: default
2019-05-07 10:25:37.989 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:38.313 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$388ac399] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:38.344 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:38.359 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:38.531 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$cefc52c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:25:38.781 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:25:39.003 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-检测到并开启了p6spy
2019-05-07 10:25:39.050 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Starting...
2019-05-07 10:25:40.110 febs [main] INFO  com.zaxxer.hikari.HikariDataSource - primary - Start completed.
2019-05-07 10:25:40.110 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 初始共加载 1 个数据源
2019-05-07 10:25:40.110 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 动态数据源-加载 primary 成功
2019-05-07 10:25:40.110 febs [main] INFO  c.b.d.d.DynamicRoutingDataSource - 当前的默认数据源是单数据源，数据源名为 primary
2019-05-07 10:25:46.942 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-05-07 10:25:47.458 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService
2019-05-07 10:25:47.489 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'global_single_thread_executor'
2019-05-07 10:25:51.898 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-05-07 10:25:52.179 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2019-05-07 10:25:52.226 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-05-07 10:25:52.258 febs [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2019-05-07 10:25:53.201 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateGplotInfoUsingPOST_1
2019-05-07 10:25:53.357 febs [main] INFO  c.z.p.spring.ApplicationTest - Started ApplicationTest in 22.892 seconds (JVM running for 25.734)
2019-05-07 10:25:53.388 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : s7comm 
 {0=CPU服务, 240=建立通信, 4=读取值, 5=写入值, 40=程序调用服务, 41=关闭PLC, 26=请求下载, 27=下载块, 28=下载结束, 29=开始上传, 30=上传, 31=上传结束} 
2019-05-07 10:25:53.388 febs [main] INFO  c.z.a.task.InitConfigurationService - load configuration : modbus 
 {1=读线圈, 2=读输入离散量, 3=读多个寄存器, 4=读输入寄存器, 5=写单个线圈, 6=写单个寄存器, 43=读设备识别码, 15=写多个线圈, 16=写多个寄存器, 20=读文件记录, 21=写文件记录, 22=屏蔽写寄存器, 23=读/写多个寄存器} 
2019-05-07 10:25:53.795 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:25:58.690 febs [Thread-3] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:25:58.690 febs [main] INFO  c.z.a.config.auth.TokenAspect - ===============请求内容===============
2019-05-07 10:25:58.690 febs [main] INFO  c.z.a.config.auth.TokenAspect - request url:http://localhost
2019-05-07 10:25:58.690 febs [main] INFO  c.z.a.config.auth.TokenAspect - request method:
2019-05-07 10:25:58.690 febs [main] INFO  c.z.a.config.auth.TokenAspect - request class method:BaseResponse com.zjucsc.application.system.controller.UserOptController.login(UserForFront)
2019-05-07 10:25:58.690 febs [main] INFO  c.z.a.config.auth.TokenAspect - request args :[com.zjucsc.application.system.entity.User$UserForFront@291522f1]
2019-05-07 10:26:02.131 febs [main] INFO  p6spy - 1557195962131|8|statement|connection 1|url jdbc:mysql://localhost:3306/packet_master_web?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=UTC|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = ?|SELECT  name,password,role,last_login_time AS date,token  FROM user     WHERE token = NULL
2019-05-07 10:26:08.796 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:26:18.029 febs [Thread-3] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:26:23.308 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-05-07 10:26:23.308 febs [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'global_single_thread_executor'
2019-05-07 10:26:23.323 febs [Thread-4] INFO  c.b.d.d.DynamicRoutingDataSource - closing dynamicDatasource  ing....
2019-05-07 10:26:23.323 febs [Thread-4] INFO  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'dataSource': java.lang.NoSuchMethodException: com.p6spy.engine.spy.P6DataSource.close()
2019-05-07 10:26:23.811 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:26:38.812 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:26:53.827 febs [Thread-13] INFO  org.pcap4j.core.PacketListener - packet queue size : 0 , worker queue packet size : 0;;has received 0 no-tcp packets
2019-05-07 10:27:04.777 febs [main] INFO  c.z.p.spring.ApplicationTest - Starting ApplicationTest on SC-201705181836 with PID 15940 (started by Administrator in C:\Users\Administrator\IdeaProjects\packet-master-web)
2019-05-07 10:27:04.779 febs [main] INFO  c.z.p.spring.ApplicationTest - No active profile set, falling back to default profiles: default
2019-05-07 10:27:08.333 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:27:08.645 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$e93322f2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:27:08.661 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-07 10:27:08.692 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
